3-1,DCC Vocab,"<p>ψυχαγωγέω, ψυχαγωγήσω, ἐψυχαγώγησα, to allure, attract</p>
<p>χρεία, -ας, ἡ, use, need</p>
<p>στέργω, στέρξω, ἔστερξα, to love</p>
<p>ἐπιλέγω, -λέξω, -έλεξα, to say in addition</p>
<p>ὁποῖος, -α, -ον,  what sort</p>
<p>σμῑκρός, -ά, -όν = μικρός, small, little</p>
<p>χύτρα, -ας, ἡ, an earthen pot</p>
<p>κατάγνυμι, κατάξω, κατέαξα, to shatter, to break</p>
<p>ταράσσω, ταράξω, ἐτάραξα, to trouble, disturb</p>
<p>παιδίον, -ου, τό, a young child</p>
<p>σαυτοῦ, -ῆς, -οῦ, your, of yourself</p>
<p>καταφιλέω, καταφιλήσω, κατεφίλησα, to kiss tenderly, to caress</p>"
4-1,DCC Vocab,"<p>ἅπτω, ἅψω, ἥψα, to grasp, obtain, engage in, undertake (+ gen.)</p>
<p>ὑπομιμνήσκω, ὑπομνήσω, ὑπέμνησα, to remind</p>
<p>ὁποῖος, -α, -ον, what sort</p>
<p>λούω, λούσω, ἔλουσα, to wash, to bathe</p>
<p>προβάλλω, -βαλῶ, -έβαλον, to put before oneself = to keep in mind, imagine  (+ dat.)</p>
<p>βαλανεῖον, -ου, τό, a bath, establishment for communal bathing</p>
<p>ἀπορραίνω, ἀπορρανῶ, ἀπέρρανα, to splash</p>
<p>ἐνσείω, ἐνσείσω, ἐνέσεισα, to jostle</p>
<p>λοιδορέω, λοιδορήσω, ἐλοιδόρησα, to insult, verbally abuse; reproach, rebuke</p>
<p>κλέπτω, κλέψω, ἔκλεψα, to steal</p>
<p>ἀσφαλής, -ές, safe</p>
<p>ἐπιλέγω, -λέξω, -έλεξα, to say in addition</p>
<p>ἐμαυτοῦ, -ῆς, -οῦ, of me, of myself</p>
<p>προαίρεσις, -εως, ἡ, the volition, will</p>
<p>τηρέω, τηρήσω, ἐτήρησα, to guard, preserve</p>
<p>ὡσαύτως, adv., in the same way</p>
<p>ἐμπόδιος, -ον, in the way, impeding, as substantive = an impediment</p>
<p>πρόχειρος, ον: at hand, readily accessible</p>
<p>διότι, since, because, that</p>
<p>ἀγανακτέω, ἀγανακτήσω: to feel irritation, to be annoyed at + genitive; to be irritated or displeased</p>"
5-1,DCC Vocab,"<p>ταράσσω, ταράξω, ἐτάραξα, to trouble, disturb</p>
<p>δόγμα, -ατος, τό, opinion, belief, judgment, decision; philosophical principle</p>
<p>διότι, since, because, that</p>
<p>ἐμποδίζω, -ποδιῶ, -επόδισα, to hinder, frustrate</p>
<p>λυπέω, λυπήσω, ἐλύπησα, to grieve, to vex</p>
<p>μηδέποτε, never</p>
<p>αἰτιάομαι, αἰτιάσομαι, ᾐτιασάμην, to blame</p>
<p>ἀπαίδευτος, -ον, uneducated</p>
<p>ἐγκαλέω, ἐγκαλῶ, ἐνεκάλεσα, to rebuke, reproach + dat.</p>
<p>παιδεύω, παιδεύσω, ἐπαίδευσα, to teach, educate</p>"
6-1,DCC Vocab,"<p>ἐπαίρω, ἐπαρῶ, ἐπῆρα, to lift up; in passive: to be proud, elated</p>
<p>ἀλλότριος, -α, -ον, not one's own, under the control of others</p>
<p>προτέρημα,-ατος, τό, advantage, distinction</p>
<p>οἰστός,-ή,-όν, bearable, endurable</p>
<p>χρῆσις, -εως, ἡ, use</p>
<p>φαντασία,-ας, ἡ, impression, appearance, perception</p>
<p>τηνικαῦτα, adv., at that time, then</p>"
7-1,DCC Vocab,"<p>καθάπερ, adv., just as, as if</p>
<p>πλόος, -οῦς, ὁ, voyage</p>
<p>πλοῖον, -ου, τό, ship</p>
<p>καθορμίζω, καθορμίσω, ἐκαθόρμισα, bring ship into harbor, anchor</p>
<p>ἐξέρχομαι, ἐξελεύσομαι, ἐξῆλθον, to go out, come out</p>
<p>ὑδρεύω, ὑδρεύσω, ὕδρευσα, to fetch water</p>
<p>πάρεργον, -ου, τό, subordinate or secondary business</p>
<p>κοχλίδιον,-ου, τό, small shellfish</p>
<p>ἀναλέγω, ἀναλέξω, ἀνάλεξα, to gather up, pick up</p>
<p>βολβαρίον, -ου, τό, a plant with an edible bulb, purse tassel (muscari comosum)</p>
<p>διάνοια, -ας, ἡ, thought, mind, attention</p>
<p>συνέχως, adv., constantly</p>
<p>ἐπιστρέφω, - στρέψω, -έστρεψα, to turn around, turn to; (mid.) turn oneself around; pay attention</p>
<p>κυβερνήτης, -ου, ὁ, pilot, captain</p>
<p>ἐμβάλλω, ἐμβάλω, ἐνέβαλον, to throw in</p>
<p>πρόβατον, ου, τό, sheep; cattle</p>
<p>γυναικάριον,-ου, τό, little woman > γυνἠ, γυναικός, ἡ</p>
<p>τρέχω, δραμοῦμαι, ἔδραμον, to run</p>
<p>γέρων, -οντος, ὀ, old man</p>
<p>ἀπαλλάσσω, ἀπαλλάξω, ἀπήλλαξα, to set free; (pass.) to be removed, depart</p>
<p>μαρκάν, (adv.) far </p>
<p>ἐλλείπω, ἐλλείψω, ἔλλιπον, to leave undone, leave behind</p>"
8-1,DCC Vocab,"<p>εὐροέω, -ήσω, to flow smoothly, be well</p>"
9-1,DCC Vocab,"<p>ἐμπόδιος, -ον, in the way, impeding, as substantive = an impediment</p>
<p>προαίρεσις, -εως, ἡ, the volition, will</p>
<p>χώλωσις, -εως, ἡ, lameness</p>
<p>σκέλος, -εος (ους when contractred), τό, leg</p>
<p>ἐμπίπτω, ἐμπεσοῦμαι, ἐνέπεσον, to fall upon or into, happen</p>
<p>ἐπιλέγω, -λέξω, -έλεξα, to say in addition</p>"
10-1,DCC Vocab,"<p>προσπίπτω, προσπεσοῦμαι, -έπεσον, to fall upon, happen</p>
<p>ἐπιστρέφω, - στρέψω, -έστρεψα, to turn around, turn to; (mid.) turn oneself around; pay attention</p>
<p>χρῆσις, -εως, ἡ, use</p>
<p>ἐγκράτεια, -ας, ἡ, self-control, prudence</p>
<p>προσφέρω, προσοίσω, προσένεικα, to bring to, apply to; (pass.) approach, attack</p>
<p>καρτερία, -ας, ἡ, endurance, perseverance</p>
<p>λοιδορία, -ας, ἡ, verbal abuse, insult</p>
<p>ἀνεξικακία, -ας, ἡ, forbearance</p>
<p>ἐθίζω, ἐθιῶ, εἴθισα, to accustom</p>
<p>συναρπάζω, -άσω, συνήρπασα, to seize, carry away</p>
<p>φαντασία,-ας, ἡ, impression, appearance, perception</p>"
1-1,Schenkl Cross-references,"<p>I, 22, 10; cf. II, 14, 22; cf. 111, 26,34</p>"
1-2,Schenkl Cross-references,"<p>II, 19, 32; II, 2, 3; cf. I, 25, 3; II, 15, 1 (cf. IV, 1, 129; gn.Stob.31); cf. fortasse III, 22, 101</p>"
1-3,Schenkl Cross-references,"<p>cf. omnino II, 6, 8; cf. I, 24, 1 (saep.); III, 22, 38; cf. I, 1, 12; cf. III, 11, 2 (saep.); cf. II, 6, 8; III, 22, 48 (II, 19, 26); cf. IV, 5, 7; II, 17, 22, I, 14, 16, III, 24, 79, I, 1, 12; I, 14, 16</p>"
1-4,Schenkl Cross-references,"<p>Placeholder text</p>"
1-5,Schenkl Cross-references,"<p>Placeholder text</p>"
2-1,Schenkl Cross-references,"<p>Placeholder text</p>"
2-2,Schenkl Cross-references,"<p>Placeholder text</p>"
3-1,Schenkl Cross-references,"<p>Placeholder text</p>"
4-1,Schenkl Cross-references,"<p>Placeholder text</p>"
5-1,Schenkl Cross-references,"<p>Placeholder text</p>"
6-1,Schenkl Cross-references,"<p>Placeholder text</p>"
7-1,Schenkl Cross-references,"<p>Placeholder text</p>"
8-1,Schenkl Cross-references,"<p>Placeholder text</p>"
9-1,Schenkl Cross-references,"<p>Placeholder text</p>"
10-1,Schenkl Cross-references,"<p>Placeholder text</p>"
1-1,Boter Cross-references,"<p>Placeholder text</p>"
1-2,Boter Cross-references,"<p>Placeholder text</p>"
1-3,Boter Cross-references,"<p>Placeholder text</p>"
1-4,Boter Cross-references,"<p>Placeholder text</p>"
1-5,Boter Cross-references,"<p>Placeholder text</p>"
2-1,Boter Cross-references,"<p>Placeholder text</p>"
2-2,Boter Cross-references,"<p>Placeholder text</p>"
3-1,Boter Cross-references,"<p>Placeholder text</p>"
4-1,Boter Cross-references,"<p>Placeholder text</p>"
5-1,Boter Cross-references,"<p>Placeholder text</p>"
6-1,Boter Cross-references,"<p>Placeholder text</p>"
7-1,Boter Cross-references,"<p>Placeholder text</p>"
8-1,Boter Cross-references,"<p>Placeholder text</p>"
9-1,Boter Cross-references,"<p>Placeholder text</p>"
10-1,Boter Cross-references,"<p>Placeholder text</p>"
